train_number,journey_date,station_sequence,station_code,station_name,scheduled_arrival,actual_arrival,arrival_delay,scheduled_departure,actual_departure,departure_delay,status
12951,2026-08-17,25,VR,Virar,2026-08-17T17:38:00+05:30,,,2026-08-17T17:38:00+05:30,,,departed
12951,2026-08-17,26,VTN,Vaitarna,2026-08-17T17:43:00+05:30,,,2026-08-17T17:43:00+05:30,,,departed
12951,2026-08-17,27,SAH,Saphale,2026-08-17T17:47:00+05:30,,,2026-08-17T17:47:00+05:30,,,departed
12951,2026-08-17,28,KLV,Kelve Road,2026-08-17T17:51:00+05:30,,,2026-08-17T17:51:00+05:30,,,departed
12951,2026-08-17,29,PLG,Palghar,2026-08-17T17:56:00+05:30,,,2026-08-17T17:56:00+05:30,,,departed
12951,2026-08-17,30,UOI,Umroli,2026-08-17T18:00:00+05:30,,,2026-08-17T18:00:00+05:30,,,departed
12951,2026-08-17,31,BOR,Boisar,2026-08-17T18:03:00+05:30,,,2026-08-17T18:03:00+05:30,,,departed
12951,2026-08-17,32,VGN,Vangaon,2026-08-17T18:09:00+05:30,,,2026-08-17T18:09:00+05:30,,,departed
12951,2026-08-17,33,DRD,Dahanu Road,2026-08-17T18:16:00+05:30,,,2026-08-17T18:16:00+05:30,,,departed
12951,2026-08-17,34,GVD,Gholwad,2026-08-17T18:23:00+05:30,,,2026-08-17T18:23:00+05:30,,,departed
12951,2026-08-17,35,BRRD,Bordi Road,2026-08-17T18:26:00+05:30,,,2026-08-17T18:26:00+05:30,,,departed
12951,2026-08-17,36,UBR,Umargam Road,2026-08-17T18:29:00+05:30,,,2026-08-17T18:29:00+05:30,,,departed
12951,2026-08-17,37,SJN,Sanjan,2026-08-17T18:32:00+05:30,,,2026-08-17T18:32:00+05:30,,,departed
12951,2026-08-17,38,BLD,Bhilad,2026-08-17T18:39:00+05:30,,,2026-08-17T18:39:00+05:30,,,departed
12951,2026-08-17,39,KEB,Karambeli,2026-08-17T18:42:00+05:30,,,2026-08-17T18:42:00+05:30,,,departed
12951,2026-08-17,40,VAPI,Vapi,2026-08-17T18:46:00+05:30,,,2026-08-17T18:46:00+05:30,,,departed
12951,2026-08-17,41,BAGD,Bagwada (Halt),2026-08-17T18:50:00+05:30,,,2026-08-17T18:50:00+05:30,,,departed
12951,2026-08-17,42,UVD,Udvada,2026-08-17T18:52:00+05:30,,,2026-08-17T18:52:00+05:30,,,departed
12951,2026-08-17,43,PAD,Pardi,2026-08-17T18:55:00+05:30,,,2026-08-17T18:55:00+05:30,,,departed
12951,2026-08-17,44,ATUL,Atul,2026-08-17T18:57:00+05:30,,,2026-08-17T18:57:00+05:30,,,departed
12951,2026-08-17,45,BL,Valsad,2026-08-17T19:01:00+05:30,,,2026-08-17T19:01:00+05:30,,,departed
12951,2026-08-17,46,DGI,Dungri,2026-08-17T19:07:00+05:30,,,2026-08-17T19:07:00+05:30,,,departed
12951,2026-08-17,47,JRS,Jora-Vasan,2026-08-17T19:10:00+05:30,,,2026-08-17T19:10:00+05:30,,,departed
12951,2026-08-17,48,BIM,Bilimora Jn,2026-08-17T19:12:00+05:30,,,2026-08-17T19:12:00+05:30,,,departed
12951,2026-08-17,49,AML,Amalsad,2026-08-17T19:16:00+05:30,,,2026-08-17T19:16:00+05:30,,,departed
12951,2026-08-17,50,ACL,Ancheli,2026-08-17T19:18:00+05:30,,,2026-08-17T19:18:00+05:30,,,departed
12951,2026-08-17,51,VDH,Vedchha,2026-08-17T19:20:00+05:30,,,2026-08-17T19:20:00+05:30,,,departed
12951,2026-08-17,52,HXR,Hansapore,2026-08-17T19:22:00+05:30,,,2026-08-17T19:22:00+05:30,,,departed
12951,2026-08-17,53,GNST,Gandhismriti,2026-08-17T19:23:00+05:30,,,2026-08-17T19:23:00+05:30,,,departed
12951,2026-08-17,54,NVS,Navsari,2026-08-17T19:25:00+05:30,,,2026-08-17T19:25:00+05:30,,,departed
12951,2026-08-17,55,MRL,Maroli,2026-08-17T19:30:00+05:30,,,2026-08-17T19:30:00+05:30,,,departed
12951,2026-08-17,56,SCH,Sachin,2026-08-17T19:34:00+05:30,,,2026-08-17T19:34:00+05:30,,,departed
12951,2026-08-17,57,BHET,Bhestan,2026-08-17T19:37:00+05:30,,,2026-08-17T19:37:00+05:30,,,departed
12951,2026-08-17,58,UDN,Udhna Jn,2026-08-17T19:41:00+05:30,,,2026-08-17T19:41:00+05:30,,,departed
12951,2026-08-17,59,ST,Surat,2026-08-17T19:43:00+05:30,2026-08-17T19:52:12+05:30,7.0,2026-08-17T19:48:00+05:30,2026-08-17T19:57:05+05:30,12.0,departed
12951,2026-08-17,60,URN,Utran,2026-08-17T19:50:00+05:30,,,2026-08-17T19:50:00+05:30,,,departed
12951,2026-08-17,61,KSE,Kosad,2026-08-17T19:52:00+05:30,,,2026-08-17T19:52:00+05:30,,,departed
12951,2026-08-17,62,GTX,Gothangam,2026-08-17T19:54:00+05:30,,,2026-08-17T19:54:00+05:30,,,departed
12951,2026-08-17,63,SYN,Sayan,2026-08-17T19:56:00+05:30,,,2026-08-17T19:56:00+05:30,,,departed
12951,2026-08-17,64,KDSD,Kudsad,2026-08-17T20:00:00+05:30,,,2026-08-17T20:00:00+05:30,,,departed
12951,2026-08-17,65,KIM,Kim,2026-08-17T20:02:00+05:30,,,2026-08-17T20:02:00+05:30,,,departed
12951,2026-08-17,66,KSB,Kosamba Jn,2026-08-17T20:07:00+05:30,,,2026-08-17T20:07:00+05:30,,,departed
12951,2026-08-17,67,HAT,Hathuran,2026-08-17T20:09:00+05:30,,,2026-08-17T20:09:00+05:30,,,departed
12951,2026-08-17,68,PAO,Panoli,2026-08-17T20:12:00+05:30,,,2026-08-17T20:12:00+05:30,,,departed
12951,2026-08-17,69,SNJL,Sanjali,2026-08-17T20:15:00+05:30,,,2026-08-17T20:15:00+05:30,,,departed
12951,2026-08-17,70,AKV,Ankleshwar Jn,2026-08-17T20:18:00+05:30,,,2026-08-17T20:18:00+05:30,,,departed
12951,2026-08-17,71,BH,Bharuch Jn,2026-08-17T20:24:00+05:30,,,2026-08-17T20:24:00+05:30,,,departed
12951,2026-08-17,72,CVJ,Chavaj,2026-08-17T20:27:00+05:30,,,2026-08-17T20:27:00+05:30,,,departed
12951,2026-08-17,73,NIU,Nabipur,2026-08-17T20:31:00+05:30,,,2026-08-17T20:31:00+05:30,,,departed
12951,2026-08-17,74,VRE,Varediya,2026-08-17T20:35:00+05:30,,,2026-08-17T20:35:00+05:30,,,departed
12951,2026-08-17,75,PLJ,Palej,2026-08-17T20:39:00+05:30,,,2026-08-17T20:39:00+05:30,,,departed
12951,2026-08-17,76,LKD,Lakodra,2026-08-17T20:43:00+05:30,,,2026-08-17T20:43:00+05:30,,,departed
12951,2026-08-17,77,MYG,Miyagam Karjan Jn,2026-08-17T20:48:00+05:30,,,2026-08-17T20:48:00+05:30,,,departed
12951,2026-08-17,78,KSPR,Kashipura Sarar,2026-08-17T20:53:00+05:30,,,2026-08-17T20:53:00+05:30,,,departed
12951,2026-08-17,79,ITA,Itola,2026-08-17T20:55:00+05:30,,,2026-08-17T20:55:00+05:30,,,departed
12951,2026-08-17,80,VRM,Varnama,2026-08-17T20:58:00+05:30,,,2026-08-17T20:58:00+05:30,,,departed
12951,2026-08-17,81,MPR,Makarpura,2026-08-17T21:01:00+05:30,,,2026-08-17T21:01:00+05:30,,,departed
12951,2026-08-17,82,VS,Vishvamitri Jn,2026-08-17T21:04:00+05:30,,,2026-08-17T21:04:00+05:30,,,departed
12951,2026-08-17,83,BRC,Vadodara Jn,2026-08-17T21:06:00+05:30,2026-08-17T21:15:07+05:30,11.0,2026-08-17T21:16:00+05:30,2026-08-17T21:28:26+05:30,13.0,departed
12951,2026-08-17,84,CYI,Chhayapuri,2026-08-17T21:22:00+05:30,,,2026-08-17T21:22:00+05:30,,,departed
12951,2026-08-17,85,PIO,Pilol,2026-08-17T21:26:00+05:30,,,2026-08-17T21:26:00+05:30,,,departed
12951,2026-08-17,86,AIR,Alindra Road,2026-08-17T21:31:00+05:30,,,2026-08-17T21:31:00+05:30,,,departed
12951,2026-08-17,87,SMLA,Samlaya Jn,2026-08-17T21:35:00+05:30,,,2026-08-17T21:35:00+05:30,,,departed
12951,2026-08-17,88,LAN,Lotana,2026-08-17T21:39:00+05:30,,,2026-08-17T21:39:00+05:30,,,departed
12951,2026-08-17,89,CPN,Champaner Road Jn,2026-08-17T21:44:00+05:30,,,2026-08-17T21:44:00+05:30,,,departed
12951,2026-08-17,90,BKRL,Bakrol,2026-08-17T21:48:00+05:30,,,2026-08-17T21:48:00+05:30,,,departed
12951,2026-08-17,91,DRL,Derol,2026-08-17T21:53:00+05:30,,,2026-08-17T21:53:00+05:30,,,departed
12951,2026-08-17,92,KRSA,Kharsaliya,2026-08-17T22:02:00+05:30,,,2026-08-17T22:02:00+05:30,,,departed
12951,2026-08-17,93,GDA,Godhra Jn,2026-08-17T22:10:00+05:30,,,2026-08-17T22:10:00+05:30,,,departed
12951,2026-08-17,94,KIZ,Kansudhi,2026-08-17T22:13:00+05:30,,,2026-08-17T22:13:00+05:30,,,departed
12951,2026-08-17,95,CCL,Chanchelav,2026-08-17T22:18:00+05:30,,,2026-08-17T22:18:00+05:30,,,departed
12951,2026-08-17,96,SAT,Sant Road,2026-08-17T22:24:00+05:30,,,2026-08-17T22:24:00+05:30,,,departed
12951,2026-08-17,97,PPD,Piplod Jn,2026-08-17T22:33:00+05:30,,,2026-08-17T22:33:00+05:30,,,departed
12951,2026-08-17,98,LMK,Limkheda,2026-08-17T22:39:00+05:30,,,2026-08-17T22:39:00+05:30,,,departed
12951,2026-08-17,99,MAM,Mangal Mahudi,2026-08-17T22:46:00+05:30,,,2026-08-17T22:46:00+05:30,,,departed
12951,2026-08-17,100,USRA,Usra,2026-08-17T22:50:00+05:30,,,2026-08-17T22:50:00+05:30,,,departed
12951,2026-08-17,101,JKT,Jekot,2026-08-17T22:55:00+05:30,,,2026-08-17T22:55:00+05:30,,,departed
12951,2026-08-17,102,RET,Rentiya,2026-08-17T22:59:00+05:30,,,2026-08-17T22:59:00+05:30,,,departed
12951,2026-08-17,103,DHD,Dahod,2026-08-17T23:03:00+05:30,,,2026-08-17T23:03:00+05:30,,,departed
12951,2026-08-17,104,DHMA,Dhamarda,2026-08-17T23:07:00+05:30,,,2026-08-17T23:07:00+05:30,,,departed
12951,2026-08-17,105,BIO,Bordi,2026-08-17T23:10:00+05:30,,,2026-08-17T23:10:00+05:30,,,departed
12951,2026-08-17,106,ANAS,Anas,2026-08-17T23:16:00+05:30,,,2026-08-17T23:16:00+05:30,,,departed
12951,2026-08-17,107,NRH,Nahargarh,2026-08-17T23:22:00+05:30,,,2026-08-17T23:22:00+05:30,,,departed
12951,2026-08-17,108,MGN,Meghnagar,2026-08-17T23:27:00+05:30,,,2026-08-17T23:27:00+05:30,,,departed
12951,2026-08-17,109,THDR,Thandla Road,2026-08-17T23:33:00+05:30,,,2026-08-17T23:33:00+05:30,,,departed
12951,2026-08-17,110,BJG,Bajranggarh,2026-08-17T23:38:00+05:30,,,2026-08-17T23:38:00+05:30,,,departed
12951,2026-08-17,111,PCN,Panch Piplia,2026-08-17T23:43:00+05:30,,,2026-08-17T23:43:00+05:30,,,departed
12951,2026-08-17,112,AGR,Amargarh,2026-08-17T23:49:00+05:30,,,2026-08-17T23:49:00+05:30,,,departed
12951,2026-08-17,113,BMI,Bamnia,2026-08-17T23:52:00+05:30,,,2026-08-17T23:52:00+05:30,,,departed
12951,2026-08-17,114,BOG,Bhairongarh,2026-08-17T23:57:00+05:30,,,2026-08-17T23:57:00+05:30,,,departed
12951,2026-08-17,115,RTI,Raoti,2026-08-18T00:05:00+05:30,,,2026-08-18T00:05:00+05:30,,,departed
12951,2026-08-17,116,BILD,Bildi,2026-08-18T00:11:00+05:30,,,2026-08-18T00:11:00+05:30,,,departed
12951,2026-08-17,117,MRN,Morwani,2026-08-18T00:17:00+05:30,,,2026-08-18T00:17:00+05:30,,,departed
12951,2026-08-17,118,DRRN,Dr. Radhakrishna Nagar,2026-08-18T00:21:00+05:30,,,2026-08-18T00:21:00+05:30,,,departed
12951,2026-08-17,119,RTM,Ratlam Jn,2026-08-18T00:25:00+05:30,2026-08-18T00:22:53+05:30,-1.0,2026-08-18T00:28:00+05:30,2026-08-18T00:33:51+05:30,5.0,departed
12951,2026-08-17,120,BOD,Bangrod,2026-08-18T00:37:00+05:30,,,2026-08-18T00:37:00+05:30,,,departed
12951,2026-08-17,121,RNH,Runkhera,2026-08-18T00:45:00+05:30,,,2026-08-18T00:45:00+05:30,,,departed
12951,2026-08-17,122,KUH,Khachrod,2026-08-18T00:55:00+05:30,,,2026-08-18T00:55:00+05:30,,,departed
12951,2026-08-17,123,BRNA,Berawanya,2026-08-18T01:00:00+05:30,,,2026-08-18T01:00:00+05:30,,,departed
12951,2026-08-17,124,NAD,Nagda Jn,2026-08-18T01:08:00+05:30,2026-08-18T01:06:27+05:30,-3.0,2026-08-18T01:10:00+05:30,2026-08-18T01:13:17+05:30,4.0,departed
12951,2026-08-17,125,RLK,Rohal Khurd,2026-08-18T01:16:00+05:30,,,2026-08-18T01:16:00+05:30,,,departed
12951,2026-08-17,126,MEP,Mahidpur Road,2026-08-18T01:19:00+05:30,,,2026-08-18T01:19:00+05:30,,,departed
12951,2026-08-17,127,LNR,Luni Richha,2026-08-18T01:25:00+05:30,,,2026-08-18T01:25:00+05:30,,,departed
12951,2026-08-17,128,VMA,Vikramgarh Alot,2026-08-18T01:32:00+05:30,,,2026-08-18T01:32:00+05:30,,,departed
12951,2026-08-17,129,THUR,Thuria,2026-08-18T01:37:00+05:30,,,2026-08-18T01:37:00+05:30,,,departed
12951,2026-08-17,130,TLZ,Talavli,2026-08-18T01:42:00+05:30,,,2026-08-18T01:42:00+05:30,,,departed
12951,2026-08-17,131,CMU,Chaumahla,2026-08-18T01:45:00+05:30,,,2026-08-18T01:45:00+05:30,,,departed
12951,2026-08-17,132,NKH,Nathukheri,2026-08-18T01:50:00+05:30,,,2026-08-18T01:50:00+05:30,,,departed
12951,2026-08-17,133,SVA,Suwasra,2026-08-18T01:53:00+05:30,,,2026-08-18T01:53:00+05:30,,,departed
12951,2026-08-17,134,HNU,Hanspura,2026-08-18T01:57:00+05:30,,,2026-08-18T01:57:00+05:30,,,departed
12951,2026-08-17,135,SGZ,Shamgarh,2026-08-18T02:01:00+05:30,,,2026-08-18T02:01:00+05:30,,,departed
12951,2026-08-17,136,GOH,Garot,2026-08-18T02:07:00+05:30,,,2026-08-18T02:07:00+05:30,,,departed
12951,2026-08-17,137,KRLS,Kurlasi,2026-08-18T02:12:00+05:30,,,2026-08-18T02:12:00+05:30,,,departed
12951,2026-08-17,138,BWM,Bhawani Mandi,2026-08-18T02:19:00+05:30,,,2026-08-18T02:19:00+05:30,,,departed
12951,2026-08-17,139,DKRA,Dhuankheri,2026-08-18T02:25:00+05:30,,,2026-08-18T02:25:00+05:30,,,departed
12951,2026-08-17,140,JHW,Jhalawar Road,2026-08-18T02:28:00+05:30,,,2026-08-18T02:28:00+05:30,,,departed
12951,2026-08-17,141,RMA,Ramganj Mandi,2026-08-18T02:35:00+05:30,,,2026-08-18T02:35:00+05:30,,,departed
12951,2026-08-17,142,MKX,Morak,2026-08-18T02:41:00+05:30,,,2026-08-18T02:41:00+05:30,,,departed
12951,2026-08-17,143,KIW,Kanwalpura,2026-08-18T02:44:00+05:30,,,2026-08-18T02:44:00+05:30,,,departed
12951,2026-08-17,144,DARA,Dara,2026-08-18T02:48:00+05:30,,,2026-08-18T02:48:00+05:30,,,departed
12951,2026-08-17,145,RDT,Ravtha Road,2026-08-18T02:56:00+05:30,,,2026-08-18T02:56:00+05:30,,,departed
12951,2026-08-17,146,DKQ,Dhani-Kasar,2026-08-18T02:59:00+05:30,,,2026-08-18T02:59:00+05:30,,,departed
12951,2026-08-17,147,ALNI,Alniya,2026-08-18T03:02:00+05:30,,,2026-08-18T03:02:00+05:30,,,departed
12951,2026-08-17,148,DDV,Dadhdevi,2026-08-18T03:06:00+05:30,,,2026-08-18T03:06:00+05:30,,,departed
12951,2026-08-17,149,DKNT,Dakaniya Talav,2026-08-18T03:10:00+05:30,,,2026-08-18T03:10:00+05:30,,,departed
12951,2026-08-17,150,KTSC,Kota South Cabin,2026-08-18T03:13:00+05:30,,,2026-08-18T03:13:00+05:30,,,departed
12951,2026-08-17,151,KOTA,Kota Jn,2026-08-18T03:15:00+05:30,2026-08-18T03:18:17+05:30,5.0,2026-08-18T03:20:00+05:30,,,departed
12951,2026-08-17,152,GQL,Gurla Jn,2026-08-18T03:24:00+05:30,,,2026-08-18T03:24:00+05:30,,,departed
12951,2026-08-17,153,KPTN,Keshorai. Patan,2026-08-18T03:29:00+05:30,,,2026-08-18T03:29:00+05:30,,,departed
12951,2026-08-17,154,ARE,Arnetha,2026-08-18T03:36:00+05:30,,,2026-08-18T03:36:00+05:30,,,departed
12951,2026-08-17,155,KPZ,Kapren,2026-08-18T03:42:00+05:30,,,2026-08-18T03:42:00+05:30,,,departed
12951,2026-08-17,156,GKB,Ghat-ka-Varana,2026-08-18T03:49:00+05:30,,,2026-08-18T03:49:00+05:30,,,departed
12951,2026-08-17,157,LBN,Laban,2026-08-18T03:55:00+05:30,,,2026-08-18T03:55:00+05:30,,,departed
12951,2026-08-17,158,LKE,Lakheri,2026-08-18T04:00:00+05:30,,,2026-08-18T04:00:00+05:30,,,departed
12951,2026-08-17,159,IDG,Indragarh Sumerganj Mandi,2026-08-18T04:08:00+05:30,,,2026-08-18T04:08:00+05:30,,,departed
12951,2026-08-17,160,AMLI,Amli,2026-08-18T04:17:00+05:30,,,2026-08-18T04:17:00+05:30,,,departed
12951,2026-08-17,161,RWJ,Rawanjna Dungar,2026-08-18T04:22:00+05:30,,,2026-08-18T04:22:00+05:30,,,departed
12951,2026-08-17,162,KTA,Kushtala,2026-08-18T04:27:00+05:30,,,2026-08-18T04:27:00+05:30,,,departed
12951,2026-08-17,163,SWM,Sawai Madhopur Jn,2026-08-18T04:32:00+05:30,,,2026-08-18T04:32:00+05:30,,,departed
12951,2026-08-17,164,RNT,Ranthambhor,2026-08-18T04:39:00+05:30,,,2026-08-18T04:39:00+05:30,,,departed
12951,2026-08-17,165,MXL,Mokholi,2026-08-18T04:45:00+05:30,,,2026-08-18T04:45:00+05:30,,,departed
12951,2026-08-17,166,MLZ,Malarna,2026-08-18T04:52:00+05:30,,,2026-08-18T04:52:00+05:30,,,departed
12951,2026-08-17,167,NMD,Nimoda,2026-08-18T04:57:00+05:30,,,2026-08-18T04:57:00+05:30,,,departed
12951,2026-08-17,168,NNW,Narayanpur Tatwara,2026-08-18T05:04:00+05:30,,,2026-08-18T05:04:00+05:30,,,departed
12951,2026-08-17,169,LRU,Lalpur Umri,2026-08-18T05:11:00+05:30,,,2026-08-18T05:11:00+05:30,,,departed
12951,2026-08-17,170,GGC,Gangapur City Jn,2026-08-18T05:15:00+05:30,,,2026-08-18T05:15:00+05:30,,,departed
12951,2026-08-17,171,COO,Chhoti Odai,2026-08-18T05:24:00+05:30,,,2026-08-18T05:24:00+05:30,,,departed
12951,2026-08-17,172,PDZ,Piloda,2026-08-18T05:29:00+05:30,,,2026-08-18T05:29:00+05:30,,,departed
12951,2026-08-17,173,KNDP,Khandip,2026-08-18T05:33:00+05:30,,,2026-08-18T05:33:00+05:30,,,departed
12951,2026-08-17,174,SMBJ,Shri Mahabirji,2026-08-18T05:38:00+05:30,,,2026-08-18T05:38:00+05:30,,,departed
12951,2026-08-17,175,SKDM,Sikroda Mina,2026-08-18T05:42:00+05:30,,,2026-08-18T05:42:00+05:30,,,departed
12951,2026-08-17,176,HAN,Hindaun City,2026-08-18T05:45:00+05:30,,,2026-08-18T05:45:00+05:30,,,departed
12951,2026-08-17,177,DNHK,Dhindhora-Hukmikheda,2026-08-18T05:50:00+05:30,,,2026-08-18T05:50:00+05:30,,,departed
12951,2026-08-17,178,FSP,Fateh Singhpura,2026-08-18T05:54:00+05:30,,,2026-08-18T05:54:00+05:30,,,departed
12951,2026-08-17,179,DY,Dumariya,2026-08-18T06:01:00+05:30,,,2026-08-18T06:01:00+05:30,,,departed
12951,2026-08-17,180,BXN,Bayana Jn,2026-08-18T06:07:00+05:30,,,2026-08-18T06:07:00+05:30,,,departed
12951,2026-08-17,181,SABD,Salabad,2026-08-18T06:12:00+05:30,,,2026-08-18T06:12:00+05:30,,,departed
12951,2026-08-17,182,KEV,Kela Devi,2026-08-18T06:15:00+05:30,,,2026-08-18T06:15:00+05:30,,,departed
12951,2026-08-17,183,PNGR,Pingora,2026-08-18T06:21:00+05:30,,,2026-08-18T06:21:00+05:30,,,departed
12951,2026-08-17,184,JCU,Jaicholi,2026-08-18T06:24:00+05:30,,,2026-08-18T06:24:00+05:30,,,departed
12951,2026-08-17,185,SWAR,Sewar,2026-08-18T06:28:00+05:30,,,2026-08-18T06:28:00+05:30,,,departed
12951,2026-08-17,186,BTE,Bharatpur,2026-08-18T06:35:00+05:30,,,2026-08-18T06:35:00+05:30,,,departed
12951,2026-08-17,187,DUM,Dharmui-Jaghina,2026-08-18T06:40:00+05:30,,,2026-08-18T06:40:00+05:30,,,departed
12951,2026-08-17,188,RKR,Ranikund Rarah,2026-08-18T06:43:00+05:30,,,2026-08-18T06:43:00+05:30,,,departed
12951,2026-08-17,189,JJA,Jajan Patti,2026-08-18T06:46:00+05:30,,,2026-08-18T06:46:00+05:30,,,departed
12951,2026-08-17,190,CRG,Churaman Nagri,2026-08-18T06:50:00+05:30,,,2026-08-18T06:50:00+05:30,,,departed
12951,2026-08-17,191,MSRP,Murhesi Rampur,2026-08-18T06:52:00+05:30,,,2026-08-18T06:52:00+05:30,,,departed
12951,2026-08-17,192,MTJ,Mathura Jn,2026-08-18T06:57:00+05:30,,,2026-08-18T06:57:00+05:30,,,departed
12951,2026-08-17,193,BTSR,Bhuteshwar,2026-08-18T06:59:00+05:30,,,2026-08-18T06:59:00+05:30,,,departed
12951,2026-08-17,194,VRBD,Vrindaban Road,2026-08-18T07:04:00+05:30,,,2026-08-18T07:04:00+05:30,,,departed
12951,2026-08-17,195,AJH,Ajhai,2026-08-18T07:11:00+05:30,,,2026-08-18T07:11:00+05:30,,,departed
12951,2026-08-17,196,CHJ,Chata,2026-08-18T07:18:00+05:30,,,2026-08-18T07:18:00+05:30,,,departed
12951,2026-08-17,197,KSV,Kosi Kalan,2026-08-18T07:25:00+05:30,,,2026-08-18T07:25:00+05:30,,,departed
12951,2026-08-17,198,HDL,Hodal,2026-08-18T07:33:00+05:30,,,2026-08-18T07:33:00+05:30,,,departed
12951,2026-08-17,199,BNCR,Banchari,2026-08-18T07:38:00+05:30,,,2026-08-18T07:38:00+05:30,,,departed
12951,2026-08-17,200,SHLK,Sholaka,2026-08-18T07:40:00+05:30,,,2026-08-18T07:40:00+05:30,,,departed
12951,2026-08-17,201,RDE,Rundhi,2026-08-18T07:47:00+05:30,,,2026-08-18T07:47:00+05:30,,,departed
12951,2026-08-17,202,PWL,Palwal,2026-08-18T07:54:00+05:30,,,2026-08-18T07:54:00+05:30,,,departed
12951,2026-08-17,203,AST,Asaoti,2026-08-18T08:01:00+05:30,,,2026-08-18T08:01:00+05:30,,,departed
12951,2026-08-17,204,BVH,Ballabgarh,2026-08-18T08:08:00+05:30,,,2026-08-18T08:08:00+05:30,,,departed
12951,2026-08-17,205,FDN,Faridabad New Town,2026-08-18T08:11:00+05:30,,,2026-08-18T08:11:00+05:30,,,departed
12951,2026-08-17,206,FDB,Faridabad,2026-08-18T08:13:00+05:30,,,2026-08-18T08:13:00+05:30,,,departed
12951,2026-08-17,207,TKDC,Tuglakabad Jn Block,2026-08-18T08:16:00+05:30,,,2026-08-18T08:16:00+05:30,,,departed
12951,2026-08-17,208,TKD,Tugalakabad,2026-08-18T08:20:00+05:30,,,2026-08-18T08:20:00+05:30,,,departed
12951,2026-08-17,209,OKA,Okhla,2026-08-18T08:25:00+05:30,,,2026-08-18T08:25:00+05:30,,,departed
12951,2026-08-17,210,NZM,Hazrat Nizamuddin Jn,2026-08-18T08:27:00+05:30,,,2026-08-18T08:27:00+05:30,,,departed
12951,2026-08-17,211,PGMD,Pragati Maidan,2026-08-18T08:29:00+05:30,,,2026-08-18T08:29:00+05:30,,,departed
12951,2026-08-17,212,TKJ,Tilak Bridge,2026-08-18T08:30:00+05:30,,,2026-08-18T08:30:00+05:30,,,departed
12951,2026-08-17,213,CSB,Shivaji Bridge,2026-08-18T08:31:00+05:30,,,2026-08-18T08:31:00+05:30,,,departed
12951,2026-08-17,214,NDLS,New Delhi,2026-08-18T08:32:00+05:30,2026-08-18T08:26:06+05:30,-5.0,,,,at-station
12951,2026-08-18,1,MMCT,Mumbai Central,,,,2026-08-18T17:00:00+05:30,,,departed
12951,2026-08-18,2,MX,Mumbai (Mahalakshmi),2026-08-18T17:01:00+05:30,,,2026-08-18T17:01:00+05:30,,,departed
12951,2026-08-18,3,PL,Mumbai (lower Parel),2026-08-18T17:02:00+05:30,,,2026-08-18T17:02:00+05:30,,,departed
12951,2026-08-18,4,PBHD,Prabhadevi,2026-08-18T17:03:00+05:30,,,2026-08-18T17:03:00+05:30,,,departed
12951,2026-08-18,5,PR,Parel,2026-08-18T17:03:00+05:30,,,2026-08-18T17:03:00+05:30,,,departed
12951,2026-08-18,6,DR,Dadar,2026-08-18T17:04:00+05:30,,,2026-08-18T17:04:00+05:30,,,departed
12951,2026-08-18,7,MRU,Mumbai (matunga Road),2026-08-18T17:05:00+05:30,,,2026-08-18T17:05:00+05:30,,,departed
12951,2026-08-18,8,MM,Mumbai (Mahim) Jn,2026-08-18T17:06:00+05:30,,,2026-08-18T17:06:00+05:30,,,departed
12951,2026-08-18,9,BA,Bandra Jn,2026-08-18T17:07:00+05:30,,,2026-08-18T17:07:00+05:30,,,departed
12951,2026-08-18,10,KHAR,Khar Road,2026-08-18T17:08:00+05:30,,,2026-08-18T17:08:00+05:30,,,departed
12951,2026-08-18,11,STC,Santa Cruz,2026-08-18T17:09:00+05:30,,,2026-08-18T17:09:00+05:30,,,departed
12951,2026-08-18,12,VLP,Ville Parle,2026-08-18T17:10:00+05:30,,,2026-08-18T17:10:00+05:30,,,departed
12951,2026-08-18,13,ADH,Andheri,2026-08-18T17:12:00+05:30,,,2026-08-18T17:12:00+05:30,,,departed
12951,2026-08-18,14,JOS,Jogeshwari,2026-08-18T17:13:00+05:30,,,2026-08-18T17:13:00+05:30,,,departed
12951,2026-08-18,15,GMN,Goregaon,2026-08-18T17:15:00+05:30,,,2026-08-18T17:15:00+05:30,,,departed
12951,2026-08-18,16,MDD,Malad,2026-08-18T17:17:00+05:30,,,2026-08-18T17:17:00+05:30,,,departed
12951,2026-08-18,17,KILE,Kandivli,2026-08-18T17:18:00+05:30,,,2026-08-18T17:18:00+05:30,,,departed
12951,2026-08-18,18,BVI,Borivali,2026-08-18T17:20:00+05:30,2026-08-18T17:29:01+05:30,11.0,2026-08-18T17:22:00+05:30,,,departed
12951,2026-08-18,19,DIC,Dahisar,2026-08-18T17:23:00+05:30,,,2026-08-18T17:23:00+05:30,,,departed
12951,2026-08-18,20,MIRA,Mira Road,2026-08-18T17:26:00+05:30,,,2026-08-18T17:26:00+05:30,,,departed
12951,2026-08-18,21,BYR,Bhayandar,2026-08-18T17:27:00+05:30,,,2026-08-18T17:27:00+05:30,,,departed
12951,2026-08-18,22,NIG,Naigaon,2026-08-18T17:30:00+05:30,,,2026-08-18T17:30:00+05:30,,,departed
12951,2026-08-18,23,BSR,Vasai Road,2026-08-18T17:33:00+05:30,,,2026-08-18T17:33:00+05:30,,,departed
